Date,"Solar Production, KWh","Wind Production, KWh (avg)",SolarCap_MW,WindCap_MW,Baseload_MW,SolarScaled,WindScaled,ProdCombined,HourlyShortfall,DailyAvgProd,DailyErrorPct
1990-05-27 10:00:00,8077.3,21.48,0.0,200.0,4574.18,0.0,4296.6,4296.6,0.0607,3334.93,-0.2709
1990-05-27 11:00:00,8317.5,20.89,0.0,200.0,4574.18,0.0,4177.8,4177.8,0.0867,3334.93,-0.2709
1990-05-27 12:00:00,8296.5,19.33,0.0,200.0,4574.18,0.0,3865.4,3865.4,0.155,3334.93,-0.2709
1990-05-27 13:00:00,7638.1,21.89,0.0,200.0,4574.18,0.0,4378.0,4378.0,0.0429,3334.93,-0.2709
1990-05-27 14:00:00,6577.9,20.96,0.0,200.0,4574.18,0.0,4191.0,4191.0,0.0838,3334.93,-0.2709
1990-05-27 15:00:00,5344.3,19.5,0.0,200.0,4574.18,0.0,3900.6,3900.6,0.1473,3334.93,-0.2709
1990-05-27 16:00:00,3727.4,18.4,0.0,200.0,4574.18,0.0,3680.6,3680.6,0.1954,3334.93,-0.2709
1990-05-27 17:00:00,1876.0,18.63,0.0,200.0,4574.18,0.0,3726.8,3726.8,0.1853,3334.93,-0.2709
1990-05-27 18:00:00,332.07,12.88,0.0,200.0,4574.18,0.0,2576.2,2576.2,0.4368,3334.93,-0.2709
1990-05-27 19:00:00,89.089,15.29,0.0,200.0,4574.18,0.0,3058.0,3058.0,0.3315,3334.93,-0.2709
1990-05-27 20:00:00,0.0,16.29,0.0,200.0,4574.18,0.0,3258.2,3258.2,0.2877,3334.93,-0.2709
1990-05-27 21:00:00,0.0,18.58,0.0,200.0,4574.18,0.0,3715.8,3715.8,0.1877,3334.93,-0.2709
1990-05-27 22:00:00,0.0,18.86,0.0,200.0,4574.18,0.0,3773.0,3773.0,0.1752,3334.93,-0.2709
1990-05-27 23:00:00,0.0,15.79,0.0,200.0,4574.18,0.0,3157.0,3157.0,0.3098,3334.93,-0.2709
1990-05-28 00:00:00,0.0,15.2,0.0,200.0,4574.18,0.0,3040.4,3040.4,0.3353,3595.62,-0.2139
1990-05-28 01:00:00,0.0,17.42,0.0,200.0,4574.18,0.0,3484.8,3484.8,0.2382,3595.62,-0.2139
1990-05-28 02:00:00,0.0,9.64,0.0,200.0,4574.18,0.0,1927.2,1927.2,0.5787,3595.62,-0.2139
1990-05-28 03:00:00,-0.5,15.73,0.0,200.0,4574.18,-0.0,3146.0,3146.0,0.3122,3595.62,-0.2139
1990-05-28 04:00:00,321.13,17.56,0.0,200.0,4574.18,0.0,3511.2,3511.2,0.2324,3595.62,-0.2139
1990-05-28 05:00:00,669.3,16.27,0.0,200.0,4574.18,0.0,3253.8,3253.8,0.2887,3595.62,-0.2139
1990-05-28 06:00:00,2021.7,16.44,0.0,200.0,4574.18,0.0,3289.0,3289.0,0.281,3595.62,-0.2139
1990-05-28 07:00:00,3680.3,15.6,0.0,200.0,4574.18,0.0,3119.6,3119.6,0.318,3595.62,-0.2139
1990-05-28 08:00:00,5678.0,14.68,0.0,200.0,4574.18,0.0,2937.0,2937.0,0.3579,3595.62,-0.2139
1990-05-28 09:00:00,6662.0,13.11,0.0,200.0,4574.18,0.0,2622.4,2622.4,0.4267,3595.62,-0.2139
1990-05-28 10:00:00,7511.4,14.46,0.0,200.0,4574.18,0.0,2893.0,2893.0,0.3675,3595.62,-0.2139
1990-05-28 11:00:00,7865.6,13.76,0.0,200.0,4574.18,0.0,2752.2,2752.2,0.3983,3595.62,-0.2139
1990-05-28 12:00:00,7614.2,19.62,0.0,200.0,4574.18,0.0,3924.8,3924.8,0.142,3595.62,-0.2139
1990-05-28 13:00:00,6663.7,21.49,0.0,200.0,4574.18,0.0,4298.8,4298.8,0.0602,3595.62,-0.2139
1990-05-28 14:00:00,6271.2,17.92,0.0,200.0,4574.18,0.0,3583.8,3583.8,0.2165,3595.62,-0.2139
1990-05-28 15:00:00,5111.9,20.78,0.0,200.0,4574.18,0.0,4155.8,4155.8,0.0915,3595.62,-0.2139
1990-05-28 16:00:00,3320.5,28.73,0.0,200.0,4574.18,0.0,5746.4,5746.4,-0.2563,3595.62,-0.2139
1990-05-28 17:00:00,1570.2,21.43,0.0,200.0,4574.18,0.0,4285.6,4285.6,0.0631,3595.62,-0.2139
1990-05-28 18:00:00,499.09,18.49,0.0,200.0,4574.18,0.0,3698.2,3698.2,0.1915,3595.62,-0.2139
1990-05-28 19:00:00,95.333,22.51,0.0,200.0,4574.18,0.0,4501.2,4501.2,0.016,3595.62,-0.2139
1990-05-28 20:00:00,0.0,18.33,0.0,200.0,4574.18,0.0,3665.2,3665.2,0.1987,3595.62,-0.2139
1990-05-28 21:00:00,0.0,20.59,0.0,200.0,4574.18,0.0,4118.4,4118.4,0.0996,3595.62,-0.2139
1990-05-28 22:00:00,0.0,17.45,0.0,200.0,4574.18,0.0,3489.2,3489.2,0.2372,3595.62,-0.2139
1990-05-28 23:00:00,0.0,24.26,0.0,200.0,4574.18,0.0,4851.0,4851.0,-0.0605,3595.62,-0.2139
1990-05-29 00:00:00,0.0,22.94,0.0,200.0,4574.18,0.0,4587.0,4587.0,-0.0028,3703.98,-0.1902
1990-05-29 01:00:00,0.0,23.63,0.0,200.0,4574.18,0.0,4725.6,4725.6,-0.0331,3703.98,-0.1902
1990-05-29 02:00:00,0.0,23.1,0.0,200.0,4574.18,0.0,4620.0,4620.0,-0.01,3703.98,-0.1902
1990-05-29 03:00:00,-0.5,25.53,0.0,200.0,4574.18,-0.0,5106.2,5106.2,-0.1163,3703.98,-0.1902
1990-05-29 04:00:00,105.01,24.06,0.0,200.0,4574.18,0.0,4811.4,4811.4,-0.0519,3703.98,-0.1902
1990-05-29 05:00:00,549.47,20.34,0.0,200.0,4574.18,0.0,4067.8,4067.8,0.1107,3703.98,-0.1902
1990-05-29 06:00:00,1409.6,18.6,0.0,200.0,4574.18,0.0,3720.2,3720.2,0.1867,3703.98,-0.1902
1990-05-29 07:00:00,1766.4,16.28,0.0,200.0,4574.18,0.0,3256.0,3256.0,0.2882,3703.98,-0.1902
1990-05-29 08:00:00,2306.5,17.03,0.0,200.0,4574.18,0.0,3405.6,3405.6,0.2555,3703.98,-0.1902
1990-05-29 09:00:00,3544.4,17.53,0.0,200.0,4574.18,0.0,3506.8,3506.8,0.2333,3703.98,-0.1902
1990-05-29 10:00:00,3993.6,16.52,0.0,200.0,4574.18,0.0,3304.4,3304.4,0.2776,3703.98,-0.1902
1990-05-29 11:00:00,3839.3,15.92,0.0,200.0,4574.18,0.0,3183.4,3183.4,0.3041,3703.98,-0.1902
1990-05-29 12:00:00,3929.4,16.42,0.0,200.0,4574.18,0.0,3284.6,3284.6,0.2819,3703.98,-0.1902
1990-05-29 13:00:00,3507.7,15.43,0.0,200.0,4574.18,0.0,3086.6,3086.6,0.3252,3703.98,-0.1902
1990-05-29 14:00:00,3025.9,15.53,0.0,200.0,4574.18,0.0,3106.4,3106.4,0.3209,3703.98,-0.1902
1990-05-29 15:00:00,2570.1,18.91,0.0,200.0,4574.18,0.0,3781.8,3781.8,0.1732,3703.98,-0.1902
1990-05-29 16:00:00,1342.5,17.2,0.0,200.0,4574.18,0.0,3440.8,3440.8,0.2478,3703.98,-0.1902
1990-05-29 17:00:00,814.5,16.62,0.0,200.0,4574.18,0.0,3324.2,3324.2,0.2733,3703.98,-0.1902
1990-05-29 18:00:00,339.12,17.84,0.0,200.0,4574.18,0.0,3568.4,3568.4,0.2199,3703.98,-0.1902
1990-05-29 19:00:00,-0.5,18.47,0.0,200.0,4574.18,-0.0,3693.8,3693.8,0.1925,3703.98,-0.1902
1990-05-29 20:00:00,0.0,16.4,0.0,200.0,4574.18,0.0,3280.2,3280.2,0.2829,3703.98,-0.1902
1990-05-29 21:00:00,0.0,15.69,0.0,200.0,4574.18,0.0,3137.2,3137.2,0.3142,3703.98,-0.1902
1990-05-29 22:00:00,0.0,17.04,0.0,200.0,4574.18,0.0,3407.8,3407.8,0.255,3703.98,-0.1902
1990-05-29 23:00:00,0.0,17.45,0.0,200.0,4574.18,0.0,3489.2,3489.2,0.2372,3703.98,-0.1902
1990-05-30 00:00:00,0.0,17.96,0.0,200.0,4574.18,0.0,3592.6,3592.6,0.2146,3765.3,-0.1768
1990-05-30 01:00:00,0.0,14.31,0.0,200.0,4574.18,0.0,2862.2,2862.2,0.3743,3765.3,-0.1768
1990-05-30 02:00:00,0.0,12.58,0.0,200.0,4574.18,0.0,2516.8,2516.8,0.4498,3765.3,-0.1768
1990-05-30 03:00:00,-0.5,14.3,0.0,200.0,4574.18,-0.0,2860.0,2860.0,0.3748,3765.3,-0.1768
1990-05-30 04:00:00,143.41,14.95,0.0,200.0,4574.18,0.0,2989.8,2989.8,0.3464,3765.3,-0.1768
1990-05-30 05:00:00,171.69,16.14,0.0,200.0,4574.18,0.0,3227.4,3227.4,0.2944,3765.3,-0.1768
1990-05-30 06:00:00,492.32,15.97,0.0,200.0,4574.18,0.0,3194.4,3194.4,0.3016,3765.3,-0.1768
1990-05-30 07:00:00,281.83,13.74,0.0,200.0,4574.18,0.0,2747.8,2747.8,0.3993,3765.3,-0.1768
1990-05-30 08:00:00,1106.4,11.85,0.0,200.0,4574.18,0.0,2369.4,2369.4,0.482,3765.3,-0.1768
1990-05-30 09:00:00,2293.9,13.88,0.0,200.0,4574.18,0.0,2776.4,2776.4,0.393,3765.3,-0.1768
1990-05-30 10:00:00,2886.9,17.56,0.0,200.0,4574.18,0.0,3511.2,3511.2,0.2324,3765.3,-0.1768
1990-05-30 11:00:00,3911.9,21.33,0.0,200.0,4574.18,0.0,4265.8,4265.8,0.0674,3765.3,-0.1768
1990-05-30 12:00:00,3312.3,20.4,0.0,200.0,4574.18,0.0,4081.0,4081.0,0.1078,3765.3,-0.1768
1990-05-30 13:00:00,3453.0,22.23,0.0,200.0,4574.18,0.0,4446.2,4446.2,0.028,3765.3,-0.1768
1990-05-30 14:00:00,3017.9,24.88,0.0,200.0,4574.18,0.0,4976.4,4976.4,-0.0879,3765.3,-0.1768
1990-05-30 15:00:00,2753.9,26.09,0.0,200.0,4574.18,0.0,5218.4,5218.4,-0.1408,3765.3,-0.1768
1990-05-30 16:00:00,1957.6,26.5,0.0,200.0,4574.18,0.0,5299.8,5299.8,-0.1586,3765.3,-0.1768
1990-05-30 17:00:00,1276.2,24.95,0.0,200.0,4574.18,0.0,4989.6,4989.6,-0.0908,3765.3,-0.1768
1990-05-30 18:00:00,536.17,22.86,0.0,200.0,4574.18,0.0,4571.6,4571.6,0.0006,3765.3,-0.1768
1990-05-30 19:00:00,138.48,20.81,0.0,200.0,4574.18,0.0,4162.4,4162.4,0.09,3765.3,-0.1768
1990-05-30 20:00:00,-0.5,19.46,0.0,200.0,4574.18,-0.0,3891.8,3891.8,0.1492,3765.3,-0.1768
1990-05-30 21:00:00,0.0,19.39,0.0,200.0,4574.18,0.0,3878.6,3878.6,0.1521,3765.3,-0.1768
1990-05-30 22:00:00,0.0,20.91,0.0,200.0,4574.18,0.0,4182.2,4182.2,0.0857,3765.3,-0.1768
1990-05-30 23:00:00,0.0,18.78,0.0,200.0,4574.18,0.0,3755.4,3755.4,0.179,3765.3,-0.1768
1990-05-31 00:00:00,0.0,19.94,0.0,200.0,4574.18,0.0,3988.6,3988.6,0.128,3301.19,-0.2783
1990-05-31 01:00:00,0.0,18.48,0.0,200.0,4574.18,0.0,3696.0,3696.0,0.192,3301.19,-0.2783
1990-05-31 02:00:00,0.0,19.71,0.0,200.0,4574.18,0.0,3942.4,3942.4,0.1381,3301.19,-0.2783
1990-05-31 03:00:00,-0.5,22.91,0.0,200.0,4574.18,-0.0,4582.6,4582.6,-0.0018,3301.19,-0.2783
1990-05-31 04:00:00,443.06,22.43,0.0,200.0,4574.18,0.0,4485.8,4485.8,0.0193,3301.19,-0.2783
1990-05-31 05:00:00,616.24,20.64,0.0,200.0,4574.18,0.0,4127.2,4127.2,0.0977,3301.19,-0.2783
1990-05-31 06:00:00,2885.4,14.33,0.0,200.0,4574.18,0.0,2866.6,2866.6,0.3733,3301.19,-0.2783
1990-05-31 07:00:00,5059.7,13.4,0.0,200.0,4574.18,0.0,2679.6,2679.6,0.4142,3301.19,-0.2783
1990-05-31 08:00:00,7137.1,13.6,0.0,200.0,4574.18,0.0,2719.2,2719.2,0.4055,3301.19,-0.2783
1990-05-31 09:00:00,8612.2,15.07,0.0,200.0,4574.18,0.0,3014.0,3014.0,0.3411,3301.19,-0.2783
1990-05-31 10:00:00,9490.9,17.95,0.0,200.0,4574.18,0.0,3590.4,3590.4,0.2151,3301.19,-0.2783
1990-05-31 11:00:00,3453.9,18.34,0.0,200.0,4574.18,0.0,3667.4,3667.4,0.1982,3301.19,-0.2783
1990-05-31 12:00:00,2813.1,18.8,0.0,200.0,4574.18,0.0,3759.8,3759.8,0.178,3301.19,-0.2783
1990-05-31 13:00:00,2285.0,17.84,0.0,200.0,4574.18,0.0,3568.4,3568.4,0.2199,3301.19,-0.2783
1990-05-31 14:00:00,2237.3,18.02,0.0,200.0,4574.18,0.0,3603.6,3603.6,0.2122,3301.19,-0.2783
1990-05-31 15:00:00,1474.2,17.8,0.0,200.0,4574.18,0.0,3559.6,3559.6,0.2218,3301.19,-0.2783
1990-05-31 16:00:00,1211.1,15.97,0.0,200.0,4574.18,0.0,3194.4,3194.4,0.3016,3301.19,-0.2783
1990-05-31 17:00:00,520.96,15.62,0.0,200.0,4574.18,0.0,3124.0,3124.0,0.317,3301.19,-0.2783
1990-05-31 18:00:00,314.48,14.94,0.0,200.0,4574.18,0.0,2987.6,2987.6,0.3469,3301.19,-0.2783
1990-05-31 19:00:00,-0.5,13.58,0.0,200.0,4574.18,-0.0,2717.0,2717.0,0.406,3301.19,-0.2783
1990-05-31 20:00:00,-0.5,10.27,0.0,200.0,4574.18,-0.0,2054.8,2054.8,0.5508,3301.19,-0.2783
1990-05-31 21:00:00,0.0,10.49,0.0,200.0,4574.18,0.0,2098.8,2098.8,0.5412,3301.19,-0.2783
1990-05-31 22:00:00,0.0,11.33,0.0,200.0,4574.18,0.0,2266.0,2266.0,0.5046,3301.19,-0.2783
1990-05-31 23:00:00,0.0,14.67,0.0,200.0,4574.18,0.0,2934.8,2934.8,0.3584,3301.19,-0.2783
1990-06-01 00:00:00,0.0,10.58,0.0,200.0,4574.18,0.0,2116.4,2116.4,0.5373,2957.62,-0.3534
1990-06-01 01:00:00,0.0,8.57,0.0,200.0,4574.18,0.0,1713.8,1713.8,0.6253,2957.62,-0.3534
1990-06-01 02:00:00,0.0,10.13,0.0,200.0,4574.18,0.0,2026.2,2026.2,0.557,2957.62,-0.3534
1990-06-01 03:00:00,-0.5,11.16,0.0,200.0,4574.18,-0.0,2233.0,2233.0,0.5118,2957.62,-0.3534
1990-06-01 04:00:00,402.03,14.04,0.0,200.0,4574.18,0.0,2807.2,2807.2,0.3863,2957.62,-0.3534
1990-06-01 05:00:00,709.85,19.7,0.0,200.0,4574.18,0.0,3940.2,3940.2,0.1386,2957.62,-0.3534
1990-06-01 06:00:00,2347.1,20.58,0.0,200.0,4574.18,0.0,4116.2,4116.2,0.1001,2957.62,-0.3534
1990-06-01 07:00:00,4170.6,9.17,0.0,200.0,4574.18,0.0,1834.8,1834.8,0.5989,2957.62,-0.3534
1990-06-01 08:00:00,5869.4,5.48,0.0,200.0,4574.18,0.0,1095.6,1095.6,0.7605,2957.62,-0.3534
1990-06-01 09:00:00,7357.9,9.04,0.0,200.0,4574.18,0.0,1808.4,1808.4,0.6047,2957.62,-0.3534
1990-06-01 10:00:00,8299.3,11.45,0.0,200.0,4574.18,0.0,2290.2,2290.2,0.4993,2957.62,-0.3534
1990-06-01 11:00:00,8565.3,11.25,0.0,200.0,4574.18,0.0,2250.6,2250.6,0.508,2957.62,-0.3534
1990-06-01 12:00:00,8444.8,12.23,0.0,200.0,4574.18,0.0,2446.4,2446.4,0.4652,2957.62,-0.3534
1990-06-01 13:00:00,7880.2,17.38,0.0,200.0,4574.18,0.0,3476.0,3476.0,0.2401,2957.62,-0.3534
1990-06-01 14:00:00,6863.9,25.14,0.0,200.0,4574.18,0.0,5027.0,5027.0,-0.099,2957.62,-0.3534
1990-06-01 15:00:00,5495.6,29.34,0.0,200.0,4574.18,0.0,5867.4,5867.4,-0.2827,2957.62,-0.3534
1990-06-01 16:00:00,3842.2,27.02,0.0,200.0,4574.18,0.0,5403.2,5403.2,-0.1812,2957.62,-0.3534
1990-06-01 17:00:00,1982.5,22.82,0.0,200.0,4574.18,0.0,4565.0,4565.0,0.002,2957.62,-0.3534
1990-06-01 18:00:00,434.98,10.41,0.0,200.0,4574.18,0.0,2081.2,2081.2,0.545,2957.62,-0.3534
1990-06-01 19:00:00,379.98,10.62,0.0,200.0,4574.18,0.0,2123.0,2123.0,0.5359,2957.62,-0.3534
1990-06-01 20:00:00,-0.5,15.46,0.0,200.0,4574.18,-0.0,3091.0,3091.0,0.3243,2957.62,-0.3534
1990-06-01 21:00:00,0.0,11.06,0.0,200.0,4574.18,0.0,2211.0,2211.0,0.5166,2957.62,-0.3534
1990-06-01 22:00:00,0.0,15.68,0.0,200.0,4574.18,0.0,3135.0,3135.0,0.3146,2957.62,-0.3534
1990-06-01 23:00:00,0.0,16.62,0.0,200.0,4574.18,0.0,3324.2,3324.2,0.2733,2957.62,-0.3534
1990-06-02 00:00:00,0.0,24.98,0.0,200.0,4574.18,0.0,4996.2,4996.2,-0.0923,2182.77,-0.5228
1990-06-02 01:00:00,0.0,20.1,0.0,200.0,4574.18,0.0,4019.4,4019.4,0.1213,2182.77,-0.5228
1990-06-02 02:00:00,0.0,21.5,0.0,200.0,4574.18,0.0,4301.0,4301.0,0.0597,2182.77,-0.5228
1990-06-02 03:00:00,-0.5,21.52,0.0,200.0,4574.18,-0.0,4303.2,4303.2,0.0592,2182.77,-0.5228
1990-06-02 04:00:00,471.9,19.13,0.0,200.0,4574.18,0.0,3825.8,3825.8,0.1636,2182.77,-0.5228
1990-06-02 05:00:00,670.85,15.42,0.0,200.0,4574.18,0.0,3084.4,3084.4,0.3257,2182.77,-0.5228
1990-06-02 06:00:00,2497.7,11.06,0.0,200.0,4574.18,0.0,2211.0,2211.0,0.5166,2182.77,-0.5228
1990-06-02 07:00:00,4574.6,5.97,0.0,200.0,4574.18,0.0,1194.6,1194.6,0.7388,2182.77,-0.5228
1990-06-02 08:00:00,6159.3,3.76,0.0,200.0,4574.18,0.0,752.4,752.4,0.8355,2182.77,-0.5228
1990-06-02 09:00:00,8001.9,4.85,0.0,200.0,4574.18,0.0,970.2,970.2,0.7879,2182.77,-0.5228
1990-06-02 10:00:00,7727.2,6.01,0.0,200.0,4574.18,0.0,1201.2,1201.2,0.7374,2182.77,-0.5228
1990-06-02 11:00:00,2764.7,7.08,0.0,200.0,4574.18,0.0,1416.8,1416.8,0.6903,2182.77,-0.5228
1990-06-02 12:00:00,3741.6,7.77,0.0,200.0,4574.18,0.0,1553.2,1553.2,0.6604,2182.77,-0.5228
1990-06-02 13:00:00,2836.0,8.39,0.0,200.0,4574.18,0.0,1678.6,1678.6,0.633,2182.77,-0.5228
1990-06-02 14:00:00,2252.4,9.68,0.0,200.0,4574.18,0.0,1936.0,1936.0,0.5768,2182.77,-0.5228
1990-06-02 15:00:00,2457.9,12.95,0.0,200.0,4574.18,0.0,2589.4,2589.4,0.4339,2182.77,-0.5228
1990-06-02 16:00:00,1675.1,5.34,0.0,200.0,4574.18,0.0,1067.0,1067.0,0.7667,2182.77,-0.5228
1990-06-02 17:00:00,1119.9,7.25,0.0,200.0,4574.18,0.0,1449.8,1449.8,0.683,2182.77,-0.5228
1990-06-02 18:00:00,419.19,6.73,0.0,200.0,4574.18,0.0,1346.4,1346.4,0.7057,2182.77,-0.5228
1990-06-02 19:00:00,78.023,5.59,0.0,200.0,4574.18,0.0,1117.6,1117.6,0.7557,2182.77,-0.5228
1990-06-02 20:00:00,-0.5,7.02,0.0,200.0,4574.18,-0.0,1403.6,1403.6,0.6931,2182.77,-0.5228
1990-06-02 21:00:00,0.0,10.72,0.0,200.0,4574.18,0.0,2145.0,2145.0,0.5311,2182.77,-0.5228
1990-06-02 22:00:00,0.0,9.2,0.0,200.0,4574.18,0.0,1839.2,1839.2,0.5979,2182.77,-0.5228
1990-06-02 23:00:00,0.0,9.92,0.0,200.0,4574.18,0.0,1984.4,1984.4,0.5662,2182.77,-0.5228
1990-06-03 00:00:00,0.0,6.67,0.0,200.0,4574.18,0.0,1333.2,1333.2,0.7085,744.24,-0.8373
1990-06-03 01:00:00,0.0,6.14,0.0,200.0,4574.18,0.0,1227.6,1227.6,0.7316,744.24,-0.8373
1990-06-03 02:00:00,0.0,4.74,0.0,200.0,4574.18,0.0,948.2,948.2,0.7927,744.24,-0.8373
1990-06-03 03:00:00,-0.5,5.73,0.0,200.0,4574.18,-0.0,1146.2,1146.2,0.7494,744.24,-0.8373
1990-06-03 04:00:00,388.78,5.13,0.0,200.0,4574.18,0.0,1025.2,1025.2,0.7759,744.24,-0.8373
1990-06-03 05:00:00,728.47,4.74,0.0,200.0,4574.18,0.0,948.2,948.2,0.7927,744.24,-0.8373
1990-06-03 06:00:00,2261.6,3.07,0.0,200.0,4574.18,0.0,613.8,613.8,0.8658,744.24,-0.8373
1990-06-03 07:00:00,3830.4,1.89,0.0,200.0,4574.18,0.0,378.4,378.4,0.9173,744.24,-0.8373
1990-06-03 08:00:00,5551.6,0.96,0.0,200.0,4574.18,0.0,191.4,191.4,0.9582,744.24,-0.8373
1990-06-03 09:00:00,6530.3,2.01,0.0,200.0,4574.18,0.0,402.6,402.6,0.912,744.24,-0.8373
1990-06-03 10:00:00,7704.2,3.6,0.0,200.0,4574.18,0.0,719.4,719.4,0.8427,744.24,-0.8373
1990-06-03 11:00:00,8125.1,4.28,0.0,200.0,4574.18,0.0,855.8,855.8,0.8129,744.24,-0.8373
1990-06-03 12:00:00,8108.3,4.1,0.0,200.0,4574.18,0.0,820.6,820.6,0.8206,744.24,-0.8373
1990-06-03 13:00:00,7651.7,3.78,0.0,200.0,4574.18,0.0,756.8,756.8,0.8345,744.24,-0.8373
1990-06-03 14:00:00,6833.5,2.9,0.0,200.0,4574.18,0.0,580.8,580.8,0.873,744.24,-0.8373
1990-06-03 15:00:00,5618.4,4.66,0.0,200.0,4574.18,0.0,932.8,932.8,0.7961,744.24,-0.8373
1990-06-03 16:00:00,3835.3,2.63,0.0,200.0,4574.18,0.0,525.8,525.8,0.8851,744.24,-0.8373
1990-06-03 17:00:00,1950.5,2.52,0.0,200.0,4574.18,0.0,503.8,503.8,0.8899,744.24,-0.8373
1990-06-03 18:00:00,455.56,1.69,0.0,200.0,4574.18,0.0,338.8,338.8,0.9259,744.24,-0.8373
1990-06-03 19:00:00,386.43,2.74,0.0,200.0,4574.18,0.0,547.8,547.8,0.8802,744.24,-0.8373
1990-06-03 20:00:00,-0.5,3.36,0.0,200.0,4574.18,-0.0,671.0,671.0,0.8533,744.24,-0.8373
1990-06-03 21:00:00,0.0,4.75,0.0,200.0,4574.18,0.0,950.4,950.4,0.7922,744.24,-0.8373
1990-06-03 22:00:00,0.0,4.69,0.0,200.0,4574.18,0.0,937.2,937.2,0.7951,744.24,-0.8373
1990-06-03 23:00:00,0.0,2.53,0.0,200.0,4574.18,0.0,506.0,506.0,0.8894,744.24,-0.8373
1990-06-04 00:00:00,0.0,2.67,0.0,200.0,4574.18,0.0,534.6,534.6,0.8831,1155.09,-0.7475
1990-06-04 01:00:00,0.0,3.11,0.0,200.0,4574.18,0.0,622.6,622.6,0.8639,1155.09,-0.7475
1990-06-04 02:00:00,0.0,5.41,0.0,200.0,4574.18,0.0,1082.4,1082.4,0.7634,1155.09,-0.7475
1990-06-04 03:00:00,-0.5,7.4,0.0,200.0,4574.18,-0.0,1480.6,1480.6,0.6763,1155.09,-0.7475
1990-06-04 04:00:00,201.4,7.15,0.0,200.0,4574.18,0.0,1430.0,1430.0,0.6874,1155.09,-0.7475
1990-06-04 05:00:00,605.77,3.61,0.0,200.0,4574.18,0.0,721.6,721.6,0.8422,1155.09,-0.7475
1990-06-04 06:00:00,805.01,2.11,0.0,200.0,4574.18,0.0,422.4,422.4,0.9077,1155.09,-0.7475
1990-06-04 07:00:00,1631.2,0.65,0.0,200.0,4574.18,0.0,129.8,129.8,0.9716,1155.09,-0.7475
1990-06-04 08:00:00,1655.4,0.19,0.0,200.0,4574.18,0.0,37.4,37.4,0.9918,1155.09,-0.7475
1990-06-04 09:00:00,509.11,0.65,0.0,200.0,4574.18,0.0,129.8,129.8,0.9716,1155.09,-0.7475
1990-06-04 10:00:00,1367.8,0.89,0.0,200.0,4574.18,0.0,178.2,178.2,0.961,1155.09,-0.7475
1990-06-04 11:00:00,2411.7,0.36,0.0,200.0,4574.18,0.0,72.6,72.6,0.9841,1155.09,-0.7475
1990-06-04 12:00:00,3572.5,0.5,0.0,200.0,4574.18,0.0,99.0,99.0,0.9784,1155.09,-0.7475
1990-06-04 13:00:00,3654.4,0.52,0.0,200.0,4574.18,0.0,103.4,103.4,0.9774,1155.09,-0.7475
1990-06-04 14:00:00,3256.5,1.33,0.0,200.0,4574.18,0.0,266.2,266.2,0.9418,1155.09,-0.7475
1990-06-04 15:00:00,3017.9,3.6,0.0,200.0,4574.18,0.0,719.4,719.4,0.8427,1155.09,-0.7475
1990-06-04 16:00:00,1892.5,4.82,0.0,200.0,4574.18,0.0,963.6,963.6,0.7893,1155.09,-0.7475
1990-06-04 17:00:00,878.64,4.27,0.0,200.0,4574.18,0.0,853.6,853.6,0.8134,1155.09,-0.7475
1990-06-04 18:00:00,376.73,7.91,0.0,200.0,4574.18,0.0,1581.8,1581.8,0.6542,1155.09,-0.7475
1990-06-04 19:00:00,196.66,9.71,0.0,200.0,4574.18,0.0,1942.6,1942.6,0.5753,1155.09,-0.7475
1990-06-04 20:00:00,-0.5,12.9,0.0,200.0,4574.18,-0.0,2580.6,2580.6,0.4358,1155.09,-0.7475
1990-06-04 21:00:00,0.0,17.04,0.0,200.0,4574.18,0.0,3407.8,3407.8,0.255,1155.09,-0.7475
1990-06-04 22:00:00,0.0,20.64,0.0,200.0,4574.18,0.0,4127.2,4127.2,0.0977,1155.09,-0.7475
1990-06-04 23:00:00,0.0,21.18,0.0,200.0,4574.18,0.0,4235.0,4235.0,0.0742,1155.09,-0.7475
1990-06-05 00:00:00,0.0,20.27,0.0,200.0,4574.18,0.0,4054.6,4054.6,0.1136,2074.6,-0.5465
1990-06-05 01:00:00,0.0,22.64,0.0,200.0,4574.18,0.0,4527.6,4527.6,0.0102,2074.6,-0.5465
1990-06-05 02:00:00,0.0,23.12,0.0,200.0,4574.18,0.0,4624.4,4624.4,-0.011,2074.6,-0.5465
1990-06-05 03:00:00,-0.5,23.39,0.0,200.0,4574.18,-0.0,4677.2,4677.2,-0.0225,2074.6,-0.5465
1990-06-05 04:00:00,119.26,19.78,0.0,200.0,4574.18,0.0,3955.6,3955.6,0.1352,2074.6,-0.5465
1990-06-05 05:00:00,609.5,15.18,0.0,200.0,4574.18,0.0,3036.0,3036.0,0.3363,2074.6,-0.5465
1990-06-05 06:00:00,956.17,14.87,0.0,200.0,4574.18,0.0,2974.4,2974.4,0.3497,2074.6,-0.5465
1990-06-05 07:00:00,1232.3,7.22,0.0,200.0,4574.18,0.0,1443.2,1443.2,0.6845,2074.6,-0.5465
1990-06-05 08:00:00,3734.4,4.97,0.0,200.0,4574.18,0.0,994.4,994.4,0.7826,2074.6,-0.5465
1990-06-05 09:00:00,2236.6,2.99,0.0,200.0,4574.18,0.0,598.4,598.4,0.8692,2074.6,-0.5465
