S_MW,W_MW,Baseload_MW,DailyAvgProd_MW,DailyErrorPct
95.0,170.0,510976.30010547425,127039.52647374434,-0.7513788282401331
95.0,175.0,510940.2640944564,127124.88169891552,-0.7511942380892217
95.0,180.0,510904.22808344144,127210.23692408677,-0.7510096218986259
95.0,185.0,510868.1920724321,127295.59214925798,-0.750824979662837
95.0,190.0,510832.1560614165,127380.94737442922,-0.750640311376337
95.0,195.0,510796.2384503333,127466.30259960043,-0.750455674876716
95.0,200.0,510760.36752733256,127551.65782477167,-0.7502710352366055
100.0,0.0,539205.3074999998,130670.99875570778,-0.7576600286789502
100.0,5.0,539166.4497783444,130756.353980879,-0.7574842536388642
100.0,10.0,539127.6935136436,130841.70920605023,-0.7573084989321939
100.0,15.0,539089.0265665102,130927.06443122146,-0.7571327591935906
100.0,20.0,539050.5418244888,131012.4196563927,-0.7569570763940546
100.0,25.0,539012.1007193882,131097.77488156394,-0.7567813881977875
100.0,30.0,538973.8054164386,131183.13010673516,-0.7566057407829377
100.0,35.0,538935.5367788748,131268.48533190638,-0.7564300804573483
100.0,40.0,538897.2681413019,131353.8405570776,-0.7562543951834696
100.0,45.0,538859.1494102309,131439.1957822489,-0.7560787528130383
100.0,50.0,538821.2582892968,131524.55100742006,-0.755903188703064
100.0,55.0,538783.3671683626,131609.90623259134,-0.7557275998992281
100.0,60.0,538745.6636847068,131695.26145776256,-0.755552071534008
100.0,65.0,538708.06787652,131780.6166829338,-0.7553765674934353
100.0,70.0,538670.6638171369,131865.97190810504,-0.7552011260949794
100.0,75.0,538633.5115650246,131951.32713327624,-0.7550257748540644
100.0,80.0,538596.3714474394,132036.6823584475,-0.7548504049449716
100.0,85.0,538559.2313298533,132122.03758361872,-0.7546750108481616
100.0,90.0,538522.0912122655,132207.39280878994,-0.7544995925586298
100.0,95.0,538484.9510946752,132292.74803396116,-0.7543241500713699
100.0,100.0,538447.8109770914,132378.10325913245,-0.7541486833813786
100.0,105.0,538410.670859503,132463.45848430364,-0.7539731924836428
100.0,110.0,538373.5369993295,132548.8137094749,-0.7537976802347178
100.0,115.0,538336.5103812277,132634.16893464612,-0.7536221928534624
100.0,120.0,538299.4837631242,132719.52415981735,-0.7534466813306105
100.0,125.0,538262.4571450205,132804.8793849886,-0.753271145661181
100.0,130.0,538225.6511563774,132890.23461015982,-0.7530956870512484
100.0,135.0,538189.0589400149,132975.58983533105,-0.7529203025843151
100.0,140.0,538152.5726367274,133060.94506050227,-0.7527449429284374
100.0,145.0,538116.0863334424,133146.30028567353,-0.7525695594924666
100.0,150.0,538079.6000301578,133231.65551084475,-0.7523941522715645
100.0,155.0,538043.2470552191,133317.01073601597,-0.752218782661659
100.0,160.0,538006.9565481298,133402.3659611872,-0.7520434181425811
100.0,165.0,537970.7419929791,133487.72118635845,-0.7518680649958086
100.0,170.0,537934.5274378309,133573.07641152968,-0.7516926882389666
100.0,175.0,537898.3128826873,133658.4316367009,-0.7515172878672868
100.0,180.0,537862.2030560762,133743.78686187215,-0.7513419122928622
100.0,185.0,537826.1670450582,133829.14208704338,-0.7511665473207975
100.0,190.0,537790.1310340484,133914.4973122146,-0.7509911588471745
100.0,195.0,537754.095023031,133999.85253738586,-0.750815746867261
100.0,200.0,537718.0590120173,134085.20776255708,-0.750640311376337
105.0,0.0,566165.5728749998,137204.54869349315,-0.7576600286789503
105.0,5.0,566126.7151533447,137289.9039186644,-0.7574926244533837
105.0,10.0,566087.9448840367,137375.2591438356,-0.7573252347354315
105.0,15.0,566049.2779369063,137460.61436900686,-0.757157866414011
105.0,20.0,566010.7571367368,137545.96959417808,-0.7569905379714369
105.0,25.0,565972.3160316355,137631.3248193493,-0.7568232209936284
105.0,30.0,565933.9762785314,137716.68004452053,-0.7566559248657981
105.0,35.0,565895.7076409662,137802.03526969178,-0.7564886366709808
105.0,40.0,565857.4390033956,137887.39049486304,-0.7563213258489377
105.0,45.0,565819.1807248974,137972.74572003423,-0.7561539968594368
105.0,50.0,565781.2667642273,138058.1009452055,-0.7559867937396076
105.0,55.0,565743.3756432955,138143.4561703767,-0.7558195780670051
105.0,60.0,565705.5043538555,138228.81139554796,-0.7556523485599953
105.0,65.0,565667.9085456699,138314.16662071916,-0.7554852157402311
105.0,70.0,565630.3487743228,138399.52184589038,-0.7553180762917134
105.0,75.0,565593.0422314678,138484.87707106164,-0.7551510242688116
105.0,80.0,565555.9021138786,138570.23229623286,-0.7549840223074346
105.0,85.0,565518.7619962923,138655.58752140414,-0.754816998410544
105.0,90.0,565481.6218787034,138740.94274657534,-0.754649952573816
105.0,95.0,565444.4817611198,138826.2979717466,-0.7544828847929305
105.0,100.0,565407.341643532,138911.65319691782,-0.754315795063559
105.0,105.0,565370.2015259461,138997.00842208904,-0.7541486833813789
105.0,110.0,565333.0614083572,139082.36364726027,-0.7539815497420611
105.0,115.0,565295.9212907669,139167.71887243152,-0.7538143941412786
105.0,120.0,565258.889893003,139253.07409760272,-0.7536472639572962
105.0,125.0,565221.8632748993,139338.42932277397,-0.7534801139583559
105.0,130.0,565184.8366567967,139423.78454794522,-0.7533129420586189
105.0,135.0,565147.9307969797,139509.13977311642,-0.7531458010004944
105.0,140.0,565111.2820931624,139594.4949982877,-0.75297875051931
105.0,145.0,565074.7957898767,139679.8502234589,-0.7528117494106056
105.0,150.0,565038.3094865922,139765.20544863015,-0.7526447267343266
105.0,155.0,565001.823183309,139850.56067380134,-0.7524776824862948
105.0,160.0,564965.3908065562,139935.91589897263,-0.7523106403045374
105.0,165.0,564929.0609909622,140021.27112414385,-0.7521436215751982
105.0,170.0,564892.8185534738,140106.62634931505,-0.7519766197274602
105.0,175.0,564856.60399833,140191.9815744863,-0.7518096087004397
105.0,180.0,564820.3894431836,140277.33679965753,-0.751642576256946
105.0,185.0,564784.1748880325,140362.69202482878,-0.7514755223928584
105.0,190.0,564748.1060066784,140448.04724999997,-0.7513085112527335
105.0,195.0,564712.0699956624,140533.40247517123,-0.7511414932635481
105.0,200.0,564676.0339846432,140618.75770034245,-0.7509744539571398
110.0,0.0,593125.8382499998,143738.09863127852,-0.7576600286789503
110.0,5.0,593086.9805283456,143823.45385644975,-0.7575002342349075
110.0,10.0,593048.1962544329,143908.80908162097,-0.7573404489036158
110.0,15.0,593009.5293072979,143994.16430679226,-0.7571806907133622
110.0,20.0,592970.972448977,144079.51953196348,-0.757020956798419
110.0,25.0,592932.5313438813,144164.8747571347,-0.7568612495752508
110.0,30.0,592894.1471406242,144250.22998230593,-0.7567015449924955
110.0,35.0,592855.8785030555,144335.58520747718,-0.7565418671871476
110.0,40.0,592817.6098654862,144420.9404326484,-0.7563821687661769
110.0,45.0,592779.3412279186,144506.29565781963,-0.7562224497255916
110.0,50.0,592741.2752391633,144591.65088299089,-0.7560627934596759
110.0,55.0,592703.3841182261,144677.00610816208,-0.7559031887030638
110.0,60.0,592665.492997292,144762.36133333333,-0.7557435635383031
110.0,65.0,592627.7492148192,144847.71655850456,-0.7555839787279361
110.0,70.0,592590.1534066335,144933.0717836758,-0.7554244346611287
110.0,75.0,592552.6413719594,145018.42700884704,-0.7552649049490685
110.0,80.0,592515.4327803219,145103.78223401826,-0.7551054804545214
110.0,85.0,592478.292662736,145189.13745918951,-0.7549460642571805
110.0,90.0,592441.1525451513,145274.49268436074,-0.7547866280722472
110.0,95.0,592404.0124275596,145359.84790953196,-0.7546271718959586
110.0,100.0,592366.8723099721,145445.2031347032,-0.7544676957245593
110.0,105.0,592329.7321923852,145530.55835987444,-0.7543081995542865
110.0,110.0,592292.5920748007,145615.91358504567,-0.7541486833813789
110.0,115.0,592255.4519572116,145701.26881021692,-0.7539891472020703
110.0,120.0,592218.3118396241,145786.62403538811,-0.7538295910125995
110.0,125.0,592181.2694047778,145871.97926055937,-0.7536700554423472
110.0,130.0,592144.2427866771,145957.33448573056,-0.7535105064961133
110.0,135.0,592107.216168574,146042.68971090182,-0.7533509375955263
110.0,140.0,592070.2332741925,146128.04493607307,-0.7531913669633853
110.0,145.0,592033.5534949666,146213.4001612443,-0.753031902840474
110.0,150.0,591997.0189430332,146298.75538641552,-0.7528724795817028
110.0,155.0,591960.532639744,146384.11061158674,-0.7527130567998976
110.0,160.0,591924.0463364613,146469.46583675797,-0.7525536143643979
110.0,165.0,591887.5600331735,146554.82106192922,-0.7523941522715645
110.0,170.0,591851.2047423027,146640.17628710048,-0.7522347253631951
110.0,175.0,591814.8951139718,146725.5315122717,-0.7520752979966561
110.0,180.0,591778.6805588272,146810.88673744292,-0.7519158909225883
110.0,185.0,591742.4660036785,146896.24196261415,-0.7517564643371379
110.0,190.0,591706.2514485323,146981.5971877854,-0.7515970182367253
110.0,195.0,591670.044968291,147066.95241295663,-0.7514375560100591
110.0,200.0,591634.008957278,147152.30763812785,-0.7512781459310028
115.0,0.0,620086.1036249999,150271.64856906395,-0.7576600286789502
115.0,5.0,620047.2459033509,150357.00379423512,-0.7575071822548312
115.0,10.0,620008.4476248326,150442.3590194064,-0.7573543399356405
115.0,15.0,619969.7806776967,150527.71424457763,-0.7572015299196778
115.0,20.0,619931.1877612269,150613.06946974888,-0.7570487298539348
115.0,25.0,619892.7466561213,150698.42469492008,-0.7568959702983614
115.0,30.0,619854.3180027152,150783.77992009133,-0.7567431966821746
115.0,35.0,619816.0493651477,150869.13514526255,-0.7565904669622678
115.0,40.0,619777.7807275809,150954.49037043378,-0.7564377183815423
115.0,45.0,619739.5120900142,151039.84559560506,-0.7562849509365036
115.0,50.0,619701.287151965,151125.20082077626,-0.756132181820502
115.0,55.0,619663.3925931589,151210.5560459475,-0.7559795239587034
115.0,60.0,619625.5014722248,151295.9112711187,-0.7558268487793983
115.0,65.0,619587.6103512879,151381.26649628996,-0.7556741549262722
115.0,70.0,619549.9940757753,151466.62172146115,-0.7555215508517368
115.0,75.0,619512.3982675887,151551.9769466324,-0.755368936327289
115.0,80.0,619474.9910087715,151637.33217180363,-0.7552163777832696
115.0,85.0,619437.8233291814,151722.68739697488,-0.7550638955471944
115.0,90.0,619400.6832115909,151808.04262214614,-0.754911405917375
115.0,95.0,619363.5430940063,151893.39784731733,-0.7547588979994854
115.0,100.0,619326.4029764145,151978.75307248862,-0.7546063717902298
115.0,105.0,619289.2628588255,152064.10829765978,-0.7544538272863216
115.0,110.0,619252.1227412391,152149.46352283107,-0.7543012644844687
115.0,115.0,619214.9826236553,152234.8187480023,-0.7541486833813789
115.0,120.0,619177.8425060642,152320.17397317354,-0.7539960839737547
115.0,125.0,619140.7023884782,152405.52919834477,-0.7538434662583072
115.0,130.0,619103.6489165558,152490.88442351596,-0.7536908647035465
115.0,135.0,619066.6222984499,152576.23964868722,-0.7535382555722239
115.0,140.0,619029.5956803502,152661.59487385844,-0.7533856281845873
115.0,145.0,618992.578660286,152746.9500990297,-0.7532329863637026
115.0,150.0,618955.8331355719,152832.3053242009,-0.7530804345926158
115.0,155.0,618919.2420961834,152917.66054937217,-0.7529279263778198
115.0,160.0,618882.755792895,153003.01577454337,-0.7527754419679697
115.0,165.0,618846.269489611,153088.37099971462,-0.7526229395775899
115.0,170.0,618809.7831863293,153173.72622488588,-0.7524704192034988
115.0,175.0,618773.3484936379,153259.08145005707,-0.7523179015011618
115.0,180.0,618737.0186780454,153344.43667522832,-0.7521654078450739
115.0,185.0,618700.7571193211,153429.79190039955,-0.7520129236389322
115.0,190.0,618664.5425641742,153515.14712557077,-0.7518604404104077
115.0,195.0,618628.3280090253,153600.502350742,-0.75170793932912
115.0,200.0,618592.1134538802,153685.85757591322,-0.7515554203919358
120.0,0.0,647046.369,156805.19850684932,-0.7576600286789502
120.0,5.0,647007.511278347,156890.55373202055,-0.7575135512383175
120.0,10.0,646968.6989952227,156975.90895719177,-0.7573670732432901
120.0,15.0,646930.032048088,157061.264182363,-0.757220632214075
120.0,20.0,646891.4081185284,157146.61940753428,-0.7570741898325837
120.0,25.0,646852.9619683652,157231.97463270547,-0.7569277967681395
120.0,30.0,646814.5208632656,157317.32985787673,-0.7567813881977874
120.0,35.0,646776.220227242,157402.68508304795,-0.7566350150787158
120.0,40.0,646737.9515896759,157488.04030821918,-0.7564886366709809
120.0,45.0,646699.6829521045,157573.39553339043,-0.756342240939276
120.0,50.0,646661.4143145356,157658.75075856163,-0.7561958278805289
120.0,55.0,646623.4010680923,157744.10598373288,-0.7560494938426738
120.0,60.0,646585.5099471555,157829.46120890407,-0.7559031887030638
120.0,65.0,646547.6188262185,157914.81643407533,-0.7557568664149388
120.0,70.0,646509.8347449291,158000.17165924658,-0.7556105674377201
120.0,75.0,646472.2389367375,158085.5268844178,-0.755464322575671
120.0,80.0,646434.6843135123,158170.88210958903,-0.7553180762917135
120.0,85.0,646397.3539956162,158256.23733476028,-0.7551718979718572
120.0,90.0,646360.2138780294,158341.5925599315,-0.7550257748540643
120.0,95.0,646323.0737604427,158426.94778510273,-0.7548796349427204
120.0,100.0,646285.93364286,158512.30301027396,-0.7547334782349318
120.0,105.0,646248.7935252691,158597.6582354452,-0.7545873047277978
120.0,110.0,646211.6534076794,158683.01346061644,-0.7544411144184254
120.0,115.0,646174.5132900934,158768.3686857877,-0.7542949073039187
120.0,120.0,646137.3731725098,158853.72391095888,-0.7541486833813789
120.0,125.0,646100.2330549204,158939.07913613014,-0.7540024426479044
120.0,130.0,646063.0929373314,159024.43436130136,-0.7538561851005985
120.0,135.0,646026.0284283337,159109.7895864726,-0.7537099395614781
120.0,140.0,645989.0018102316,159195.14481164384,-0.7535636916951572
120.0,145.0,645951.9751921237,159280.5000368151,-0.7534174270626842
120.0,150.0,645914.9485740245,159365.85526198632,-0.7532711456611809
120.0,155.0,645878.112776178,159451.21048715754,-0.7531249204253285
120.0,160.0,645841.465249329,159536.56571232877,-0.7529787505193102
120.0,165.0,645804.9789460419,159621.9209375,-0.7528326257285844
120.0,170.0,645768.4926427604,159707.27616267122,-0.7526864844255859
120.0,175.0,645732.0063394752,159792.63138784244,-0.752540326607512
120.0,180.0,645695.5200361895,159877.9866130137,-0.7523941522715646
120.0,185.0,645659.1624293809,159963.34183818492,-0.7522480107982965
120.0,190.0,645622.8336798166,160048.69706335614,-0.7521018639456468
120.0,195.0,645586.6191246618,160134.05228852743,-0.7519557445201543
120.0,200.0,645550.4045695205,160219.40751369862,-0.7518096087004399
125.0,0.0,674006.6343750001,163338.7484446347,-0.7576600286789503
125.0,5.0,673967.7766533503,163424.10366980595,-0.7575194106737514
125.0,10.0,673928.9503656239,163509.45889497714,-0.7573787877694392
125.0,15.0,673890.2834184822,163594.81412014842,-0.7572382060618658
125.0,20.0,673851.6427976869,163680.16934531962,-0.7570976177103986
125.0,25.0,673813.1772806107,163765.52457049087,-0.7569570763940545
125.0,30.0,673774.7361755141,163850.8797956621,-0.7568165278417622
125.0,35.0,673736.3910893355,163936.23502083332,-0.756675997928846
125.0,40.0,673698.1224517676,164021.59024600455,-0.7565354796461565
125.0,45.0,673659.8538141961,164106.9454711758,-0.7563949453986037
125.0,50.0,673621.5851766274,164192.30069634703,-0.7562543951834696
125.0,55.0,673583.4095430225,164277.65592151825,-0.7561138626722284
125.0,60.0,673545.5184220846,164363.01114668953,-0.7559734173100241
125.0,65.0,673507.6273011547,164448.3663718607,-0.755832956145085
125.0,70.0,673469.7361802135,164533.72159703198,-0.7556924791747369
125.0,75.0,673432.0796058839,164619.0768222032,-0.7555520715340082
125.0,80.0,673394.4837977008,164704.43204737443,-0.7554116702612396
125.0,85.0,673356.9769111455,164789.78727254568,-0.7552712856284982
125.0,90.0,673319.7445444737,164875.14249771688,-0.7551309851914989
125.0,95.0,673282.604426888,164960.49772288813,-0.7549907028070243
125.0,100.0,673245.4643092994,165045.85294805936,-0.7548504049449716
125.0,105.0,673208.3241917074,165131.2081732306,-0.7547100916027789
125.0,110.0,673171.1840741276,165216.5633984018,-0.75456976277789
125.0,115.0,673134.0439565335,165301.9186235731,-0.7544294184677321
125.0,120.0,673096.9038389467,165387.27384874428,-0.7542890586697502
125.0,125.0,673059.7637213646,165472.62907391554,-0.7541486833813789
125.0,130.0,673022.6236037728,165557.98429908676,-0.7540082926000489
125.0,135.0,672985.4834861839,165643.339524258,-0.7538678863231995
125.0,140.0,672948.407940109,165728.69474942924,-0.7537274881788877
125.0,145.0,672911.381322003,165814.04997460046,-0.753587092480377
125.0,150.0,672874.3547039053,165899.4051997717,-0.7534466813306107
125.0,155.0,672837.3280858023,165984.7604249429,-0.7533062547270325
125.0,160.0,672800.3924167755,166070.11565011417,-0.7531658460341092
125.0,165.0,672763.735474163,166155.47087528536,-0.7530255242456266
125.0,170.0,672727.2020991968,166240.82610045664,-0.752885232555315
125.0,175.0,672690.7157959098,166326.18132562784,-0.7527449429284376
125.0,180.0,672654.2294926315,166411.5365507991,-0.7526046380823032
125.0,185.0,672617.7431893426,166496.89177597035,-0.7524643180144278
125.0,190.0,672581.3061807235,166582.2470011415,-0.7523240008749504
125.0,195.0,672544.9763651248,166667.6022263128,-0.7521837080293216
125.0,200.0,672508.6956851624,166752.95745148402,-0.752043418142581
130.0,0.0,700966.8997500001,169872.2983824201,-0.7576600286789503
130.0,5.0,700928.0420283433,169957.65360759135,-0.7575248193583918
130.0,10.0,700889.201736019,170043.00883276257,-0.7573896010787634
130.0,15.0,700850.5347888796,170128.3640579338,-0.7572544278514644
130.0,20.0,700811.8774768424,170213.71928310502,-0.7571192430471764
130.0,25.0,700773.3925928532,170299.07450827627,-0.7569841031233053
130.0,30.0,700734.9514877577,170384.4297334475,-0.7568489635464912
130.0,35.0,700696.5619514224,170469.78495861872,-0.7567138270468109
130.0,40.0,700658.2933138586,170555.14018378995,-0.7565787177411029
130.0,45.0,700620.0246762945,170640.4954089612,-0.7564435936757563
130.0,50.0,700581.7560387256,170725.8506341324,-0.7563084548483514
130.0,55.0,700543.4874011567,170811.20585930365,-0.7561733012564701
130.0,60.0,700505.5268970192,170896.5610844749,-0.7560382402099187
130.0,65.0,700467.6357760855,170981.91630964613,-0.7559031887030639
130.0,70.0,700429.7446551474,171067.27153481735,-0.7557681225844552
130.0,75.0,700391.9202750362,171152.6267599886,-0.7556330651376177
130.0,80.0,700354.3244668467,171237.98198515983,-0.7554980728997186
130.0,85.0,700316.7286586643,171323.33721033105,-0.7553630661679732
130.0,90.0,700279.3182004082,171408.69243550228,-0.755228109726285
130.0,95.0,700242.1350933316,171494.0476606735,-0.7550932183796453
130.0,100.0,700204.9949757424,171579.40288584476,-0.7549583277511627
130.0,105.0,700167.8548581563,171664.75811101595,-0.7548234228122446
130.0,110.0,700130.7147405681,171750.11333618723,-0.7546885035606118
130.0,115.0,700093.5746229789,171835.46856135846,-0.7545535699939869
130.0,120.0,700056.4345053909,171920.82378652968,-0.7544186221100925
130.0,125.0,700019.2943878043,172006.1790117009,-0.7542836599066496
130.0,130.0,699982.1542702187,172091.53423687216,-0.7541486833813787
130.0,135.0,699945.0141526249,172176.8894620434,-0.7540136925319968
130.0,140.0,699907.8740350385,172262.2446872146,-0.7538786873562293
130.0,145.0,699870.7874518854,172347.59991238586,-0.7537436866884025
130.0,150.0,699833.7608337796,172432.9551375571,-0.7536086928242486
130.0,155.0,699796.7342156812,172518.31036272834,-0.7534736846749027
130.0,160.0,699759.7075975738,172603.66558789954,-0.7533386622380914
130.0,165.0,699722.7206152519,172689.02081307076,-0.7532036394913277
130.0,170.0,699686.0151147661,172774.37603824202,-0.7530687018091927
130.0,175.0,699649.4252523493,172859.7312634132,-0.7529337908037783
130.0,180.0,699612.9389490609,172945.08648858446,-0.7527989022781971
130.0,185.0,699576.4526457787,173030.44171375572,-0.7526639996824372
130.0,190.0,699539.9663424972,173115.79693892697,-0.7525290830142951
130.0,195.0,699503.4800392049,173201.15216409817,-0.7523941522715645
130.0,200.0,699467.1201164657,173286.50738926945,-0.7522592522141482
135.0,0.0,727927.1651249997,176405.84832020546,-0.7576600286789502
135.0,5.0,727888.3074033478,176491.20354537672,-0.7575298273783412
135.0,10.0,727849.4531064129,176576.55877054797,-0.757399613317107
135.0,15.0,727810.7861592813,176661.9139957192,-0.7572694478355028
135.0,20.0,727772.1192121379,176747.26922089042,-0.7571392685223622
135.0,25.0,727733.6079051025,176832.62444606164,-0.7570091273438606
135.0,30.0,727695.1668000022,176917.9796712329,-0.7568789958448954
135.0,35.0,727656.7328135174,177003.3348964041,-0.7567488529763028
135.0,40.0,727618.4641759533,177088.69012157535,-0.7566187516665992
135.0,45.0,727580.1955383859,177174.0453467466,-0.756488636670981
135.0,50.0,727541.926900814,177259.4005719178,-0.756358507987288
135.0,55.0,727503.658263248,177344.75579708908,-0.7562283656133635
135.0,60.0,727465.5353719547,177430.11102226027,-0.7560982584122836
135.0,65.0,727427.6442510119,177515.46624743153,-0.7559682153264762
135.0,70.0,727389.7531300767,177600.82147260272,-0.7558381586922865
135.0,75.0,727351.862009144,177686.176697774,-0.7557080885075947
135.0,80.0,727314.1651359935,177771.53192294517,-0.7555780700494051
135.0,85.0,727276.5693278046,177856.88714811645,-0.7554480720965572
135.0,90.0,727239.0198527013,177942.24237328765,-0.7553180762917135
135.0,95.0,727201.6685340771,178027.5975984589,-0.7551881337712905
135.0,100.0,727164.5256421827,178112.95282363016,-0.7550582481092118
135.0,105.0,727127.3855245943,178198.30804880132,-0.7549283501126309
135.0,110.0,727090.2454070053,178283.6632739726,-0.7547984388455463
135.0,115.0,727053.105289418,178369.0184991438,-0.7546685143059249
135.0,120.0,727015.965171835,178454.37372431508,-0.7545385764917333
135.0,125.0,726978.8250542496,178539.72894948628,-0.7544086254009351
135.0,130.0,726941.6849366621,178625.08417465756,-0.7542786610314952
135.0,135.0,726904.5448190734,178710.43939982879,-0.7541486833813787
135.0,140.0,726867.4047014827,178795.794625,-0.7540186924485496
135.0,145.0,726830.2645838986,178881.14985017126,-0.7538886882309743
135.0,150.0,726793.1669636596,178966.50507534246,-0.7537586851249374
135.0,155.0,726756.1403455542,179051.8603005137,-0.7536286928165766
135.0,160.0,726719.1137274577,179137.2155256849,-0.7534986872619028
135.0,165.0,726682.0871093527,179222.57075085616,-0.753368668458885
135.0,170.0,726645.0660013452,179307.9259760274,-0.7532386382766749
135.0,175.0,726608.2947553654,179393.28120119864,-0.7531086797438822
135.0,180.0,726571.6484054952,179478.6364263699,-0.7529787505193102
135.0,185.0,726535.1621022136,179563.99165154112,-0.7528488626318145
135.0,190.0,726498.675798924,179649.34687671234,-0.752718961697826
135.0,195.0,726462.1894956456,179734.70210188354,-0.7525890477153857
135.0,200.0,726425.703192359,179820.05732705482,-0.7524591206825206
140.0,0.0,754887.4304999998,182939.39825799086,-0.7576600286789503
140.0,5.0,754848.5727783493,183024.75348316212,-0.7575344776641648
140.0,10.0,754809.7150566969,183110.1087083333,-0.7574089137226073
140.0,15.0,754771.0375296737,183195.46393350456,-0.7572833947986481
140.0,20.0,754732.3705825419,183280.81915867582,-0.757157866414011
140.0,25.0,754693.8232173516,183366.174383847,-0.7570323636648638
140.0,30.0,754655.3821122402,183451.52960901827,-0.7569068823234956
140.0,35.0,754616.9410071434,183536.8848341895,-0.7567813881977876
140.0,40.0,754578.635038042,183622.24005936072,-0.7566559248657981
140.0,45.0,754540.3664004777,183707.59528453197,-0.7565304608408083
140.0,50.0,754502.0977629123,183792.95050970317,-0.7564049840886505
140.0,55.0,754463.8291253392,183878.30573487442,-0.756279494607386
140.0,60.0,754425.5742998628,183963.66096004567,-0.7561539968594366
140.0,65.0,754387.6527259455,184049.0161852169,-0.7560285941582366
140.0,70.0,754349.7616050148,184134.37141038812,-0.7559031887030637
140.0,75.0,754311.8704840821,184219.72663555935,-0.7557777706489814
140.0,80.0,754274.0058051411,184305.08186073057,-0.7556523485599955
140.0,85.0,754236.409996951,184390.43708590182,-0.7555270010279042
140.0,90.0,754198.8141887696,184475.79231107305,-0.7554016409990001
140.0,95.0,754161.3124503365,184561.14753624427,-0.7552762989968435
140.0,100.0,754124.0563086232,184646.50276141553,-0.7551510242688114
140.0,105.0,754086.916191034,184731.85798658675,-0.7550257748540643
140.0,110.0,754049.7760734467,184817.21321175797,-0.7549005131011985
140.0,115.0,754012.635955862,184902.56843692926,-0.7547752390083912
140.0,120.0,753975.4958382712,184987.92366210042,-0.754649952573816
140.0,125.0,753938.3557206835,185073.27888727168,-0.754524653795652
140.0,130.0,753901.215603098,185158.63411244293,-0.7543993426720745
140.0,135.0,753864.0754855135,185243.98933761413,-0.7542740192012587
140.0,140.0,753826.9353679279,185329.34456278538,-0.7541486833813787
140.0,145.0,753789.7952503385,185414.6997879566,-0.7540233352106084
140.0,150.0,753752.6551327512,185500.05501312786,-0.7538979746871239
140.0,155.0,753715.5464754372,185585.41023829908,-0.7537726120866911
140.0,160.0,753678.5198573372,185670.76546347034,-0.7536472639572961
140.0,165.0,753641.4932392357,185756.12068864153,-0.7535219035111231
140.0,170.0,753604.466621133,185841.47591381278,-0.7533965307463568
140.0,175.0,753567.4400030286,185926.831138984,-0.7532711456611809
140.0,180.0,753530.5743959732,186012.18636415523,-0.7531458010004946
140.0,185.0,753493.917453359,186097.5415893265,-0.7530205124703666
140.0,190.0,753457.3852553578,186182.8968144977,-0.7528952526606429
140.0,195.0,753420.8989520799,186268.25203966897,-0.7527699957636611
140.0,200.0,753384.4126487898,186353.60726484016,-0.7526447267343267
145.0,0.0,781847.695875,189472.94819577626,-0.7576600286789504
145.0,5.0,781808.8381533504,189558.30342094752,-0.7575388072246811
145.0,10.0,781769.9804316901,189643.65864611868,-0.7574175737198322
145.0,15.0,781731.2889000722,189729.01387128996,-0.757296379759538
145.0,20.0,781692.6219529347,189814.36909646116,-0.7571751814386578
145.0,25.0,781654.0385295942,189899.72432163244,-0.7570539970869189
145.0,30.0,781615.5974244871,189985.07954680364,-0.7569328450291598
145.0,35.0,781577.1563193919,190070.43477197492,-0.7568116810539144
145.0,40.0,781538.8059001362,190155.7899971461,-0.7566905333918328
145.0,45.0,781500.537262569,190241.14522231737,-0.7565693993139251
145.0,50.0,781462.2686250019,190326.50044748862,-0.7564482533720127
145.0,55.0,781423.9999874302,190411.8556726598,-0.7563270955643508
145.0,60.0,781385.7313498666,190497.21089783107,-0.7562059258892
145.0,65.0,781347.6612008817,190582.56612300227,-0.7560848063074906
145.0,70.0,781309.7700799501,190667.92134817352,-0.7559637308405054
145.0,75.0,781271.8789590108,190753.27657334474,-0.7558426436293728
145.0,80.0,781233.9878380748,190838.63179851603,-0.7557215446723871
145.0,85.0,781196.2506661019,190923.9870236872,-0.7556004821312285
145.0,90.0,781158.6548579182,191009.34224885845,-0.7554794521433033
145.0,95.0,781121.0627942602,191094.6974740297,-0.7553584116776503
145.0,100.0,781083.6453920349,191180.05269920093,-0.755237414293516
145.0,105.0,781046.4468574794,191265.40792437218,-0.7551164739383633
145.0,110.0,781009.3067398921,191350.76314954335,-0.7549955403882647
145.0,115.0,780972.1666223088,191436.1183747146,-0.7548745953358715
145.0,120.0,780935.0265047171,191521.47359988582,-0.7547536387795394
145.0,125.0,780897.8863871337,191606.8288250571,-0.7546326707176318
145.0,130.0,780860.7462695448,191692.18405022833,-0.7545116911485031
145.0,135.0,780823.6061519547,191777.53927539953,-0.7543907000705125
145.0,140.0,780786.4660343695,191862.89450057078,-0.7542696974820191
145.0,145.0,780749.3259167827,191948.24972574203,-0.7541486833813787
145.0,150.0,780712.1857991877,192033.60495091326,-0.7540276577669462
145.0,155.0,780675.0456816079,192118.96017608445,-0.7539066206370857
145.0,160.0,780637.9259872176,192204.31540125574,-0.7537855784316544
145.0,165.0,780600.8993691136,192289.6706264269,-0.753664554086683
145.0,170.0,780563.8727510055,192375.02585159818,-0.7535435182599534
145.0,175.0,780526.8461329099,192460.38107676938,-0.7534224709498373
145.0,180.0,780489.8195148052,192545.73630194063,-0.7533014121546935
